,solar_multiple,stg_cap,stg_heat_stored,pb_energy_dispatched,sf_cf,pb_cf,revenue_tot,revenue_daily,sf_time_operation,pb_time_operation,stg_min_stored,stg_max_stored,lcoh,lcoe,pb_cost,cost_capital,roi,payback_period,npv,date_simulation
31,1.4000000000000004,10.0,39375.798185341264,18152.576442974772,0.1195466524134766,0.15268929956840116,1907705.3657033572,5226.590043022897,1079.170918367347,641.5433673469388,0.0,255.8566861560567,50.47067833562746,193.27305649030495,930.6290763184704,8163.232898592621,-0.9482027798350006,1276.3915340004355,-77.40400126886053,1766768389.6191335
32,1.4000000000000004,12.0,39375.798185341264,18152.576442974772,0.1195466524134766,0.15268929956840116,1907705.3657033572,5226.590043022897,1079.170918367347,641.5433673469388,0.0,255.8566861560567,53.44767692594536,199.79933309783894,930.6290763184704,8438.88185285133,-0.9599372551242358,1661.4059928527304,-81.0079708214383,1766768390.4930944
33,1.4000000000000004,14.0,39375.798185341264,18152.576442974772,0.1195466524134766,0.15268929956840116,1907705.3657033572,5226.590043022897,1079.170918367347,641.5433673469388,0.0,255.8566861560567,56.36314614164672,206.19072293735698,930.6290763184704,8708.833623435043,-0.9707092391152473,2286.4112650795423,-84.53745260185912,1766768391.4475436
34,1.4000000000000004,16.0,39375.798185341264,18152.576442974772,0.1195466524134766,0.15268929956840116,1907705.3657033572,5226.590043022897,1079.170918367347,641.5433673469388,0.0,255.8566861560567,59.22870336191748,212.4726940189106,930.6290763184704,8974.163897256829,-0.9806652928974618,3030.0,-88.00651066813197,1766768392.146467
35,1.5000000000000004,4.0,39375.798185341264,18000.7705356232,0.1195466524134766,0.16222756430806784,1889317.9139454179,5176.213462864159,1008.2234194378905,681.5816326530612,-1.0658141036401503e-14,202.66666666666663,40.45472643202696,169.19960398662838,956.260345211395,7086.683484038909,-0.8976177197359219,850.7843094206154,-63.611326694332234,1766768392.883051
36,1.5000000000000004,6.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,43.587900833014736,171.9032761944731,956.260345211395,7376.793210644528,-0.9065855156859699,690.7761615590856,-66.87693876980931,1766768393.4731038
37,1.5000000000000004,8.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,46.568192011831975,178.33389789859066,956.260345211395,7652.747035244659,-0.9210404319136952,824.2072578542425,-70.48489434667991,1766768393.9755669
38,1.5000000000000004,10.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,49.446130371833135,184.5436712967324,956.260345211395,7919.223714788745,-0.9340428272686265,994.1941128709294,-73.96894108334035,1766768394.4661899
39,1.5000000000000004,12.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,52.248736793932615,190.59089977365076,956.260345211395,8178.7251911962185,-0.9458905732422059,1220.2216746918891,-77.36179059491062,1766768394.9529157
40,1.5000000000000004,14.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,54.99259037287518,196.51135630591185,956.260345211395,8432.786571048524,-0.9567835369432566,1537.3860540187727,-80.68351361735404,1766768395.4399247
41,1.5000000000000004,16.0,39375.798185341264,18442.969902554378,0.1195466524134766,0.16621277850175187,1923627.6478056996,5270.212733714246,1079.170918367347,698.3418367346939,0.0,255.8566861560567,57.68878382829379,202.3289758311944,956.260345211395,8682.43496150542,-0.9668663160203547,2016.810509384618,-83.94753905317076,1766768396.3632112
42,1.6000000000000005,4.0,39375.798185341264,17797.560703269664,0.1195466524134766,0.17108926415063366,1862943.6972662578,5103.955334976049,982.9381595479259,718.8265306122448,-1.4210854715202004e-14,189.99999999999994,40.036147075105504,167.01808300460976,981.5375157360556,6916.3438383692355,-0.8933861656345672,814.4912759205791,-61.78965901970955,1766768397.206842
43,1.6000000000000005,6.0,39375.798185341264,18373.846048446776,0.1195466524134766,0.17662913769235067,1905834.9799931676,5221.465698611419,1079.170918367347,742.1045918367347,0.0,255.8566861560567,43.00179326575836,168.20275039064424,981.5375157360556,7190.941640939067,-0.9000287359886747,872.8368537033588,-64.72054115662715,1766768397.8584175
