,solar_multiple,stg_cap,stg_heat_stored,pb_energy_dispatched,sf_cf,pb_cf,revenue_tot,revenue_daily,sf_time_operation,pb_time_operation,stg_min_stored,stg_max_stored,lcoh,lcoe,pb_cost,cost_capital,roi,payback_period,npv,date_simulation
0,1.0,4.0,196701.0913216464,54488.42052212825,0.2985965755271277,0.16368787707921248,7401030.366021918,20276.795523347722,1810.4507849715992,1424.7620873617338,-35.72953132507328,304.00000000000006,17.491300224496335,132.1393559791351,817.1174382099864,8376.430842867532,0.05079029384790522,26.947974403541448,4.254413839058984,1766812561.3162882
1,1.0,6.0,196701.0913216464,75654.42929426434,0.2985965755271277,0.22727237831730454,9619534.263497297,26354.88839314328,2415.360267153052,1973.8250384347184,-35.72953132507328,456.00000000000006,19.26792046883964,99.83877613629681,817.1174382099864,8787.315316006185,0.37538372244672624,16.772904952370528,32.98615133635532,1766812574.847891
2,1.0,8.0,196701.0913216464,92477.2572112557,0.2985965755271277,0.27780959267981165,11186279.587986838,30647.34133695024,3008.833046337311,2412.231804974491,-45.09588976783391,608.0,20.964165377756128,85.32312262600726,817.1174382099864,9179.61113607993,0.5658387755375591,13.83580051630628,51.941799251504094,1766812588.193248
3,1.0,10.0,196701.0913216464,96725.8478178963,0.2985965755271277,0.29057272235609316,11542473.193902519,31623.214229869915,3238.536718958406,2523.9184659883667,-51.186565033799795,670.1310582345723,22.606610850685897,84.9509855232177,817.1174382099864,9559.464593763096,0.5486811231749887,14.055905778293022,52.45097770257473,1766812597.1327214
4,1.0,12.0,196701.0913216464,96803.78773446236,0.2985965755271277,0.2908068605337129,11547554.898127696,31637.136707199166,3246.5,2525.9939337230144,-51.186565033799795,670.1310582345723,24.2094652047432,88.17416730002603,817.1174382099864,9930.161690614126,0.48017768366287455,15.012544568658058,47.68242038996905,1766812607.5813549
5,1.0,14.0,196701.0913216464,96803.78773446236,0.2985965755271277,0.2908068605337129,11547554.898127696,31637.136707199166,3246.5,2525.9939337230144,-51.186565033799795,670.1310582345723,25.781444866002857,91.40234247298426,817.1174382099864,10293.71830152064,0.4170417509407676,16.02350221059303,42.92910304157192,1766812617.803449
6,1.0,16.0,196701.0913216464,96803.78773446236,0.2985965755271277,0.2908068605337129,11547554.898127696,31637.136707199166,3246.5,2525.9939337230144,-51.186565033799795,670.1310582345723,27.32838113364817,94.57908920605563,817.1174382099864,10651.483049127386,0.3591191121154928,17.085989769257434,38.25151135315849,1766812628.56963
7,1.1,4.0,196701.0913216464,59174.6203940437,0.2985965755271277,0.19554218467149748,7436457.521488687,20373.856223256676,1928.6376062252575,1704.1343787527,-26.41538258606219,276.3636363636364,17.14502003889159,116.74743574741913,847.4099192422498,8037.212175336197,0.1148921665394099,23.96579886988095,9.234127197612992,1766812632.433674
8,1.1,6.0,196701.0913216464,70920.01017700587,0.2985965755271277,0.2343547560523506,8922150.372314686,24444.2475953827,2272.444480049109,2036.0027756565746,-26.41538258606219,414.54545454545456,18.7813635065506,101.9991378298722,847.4099192422498,8415.654403338316,0.32231514371420855,17.84232017969966,27.124928584611013,1766812633.869856
9,1.1,8.0,196701.0913216464,87638.73680576697,0.2985965755271277,0.2896016897571007,10501178.152119074,28770.351101696095,2817.1966717152186,2513.190039246024,-34.72290212692626,552.7272727272726,20.34233034510391,86.08168571145598,847.4099192422498,8776.664044587204,0.5318471636153627,14.27905042201301,46.678438781186415,1766812635.510527
10,1.1,10.0,196701.0913216464,96264.7246788125,0.2985965755271277,0.31810621589369675,11237241.58523111,30786.96324720852,3204.2943492872923,2761.315934532944,-34.72290212692626,670.1310582345723,21.852840508413156,81.48748216972422,847.4099192422498,9126.004414088233,0.5854269644831677,13.593095447636664,53.42609061999663,1766812638.0454822
11,1.1,12.0,196701.0913216464,96945.85553884722,0.2985965755271277,0.3203570088101777,11284339.081026202,30915.997482263567,3246.5,2781.1666403019,-34.72290212692626,656.3636363636363,23.326217888841533,83.93621436330154,847.4099192422498,9466.756969745107,0.5249414215979463,14.372737105348113,49.69492861620263,1766812640.3862631
12,1.1,14.0,196701.0913216464,96945.85553884722,0.2985965755271277,0.3203570088101777,11284339.081026202,30915.997482263567,3246.5,2781.1666403019,-34.72290212692626,656.3636363636363,24.770636732513008,86.89808726968135,847.4099192422498,9800.812194806933,0.46248541393430737,15.282143065663467,45.32732684807692,1766812641.9969523
13,1.1,16.0,196701.0913216464,96945.85553884722,0.2985965755271277,0.3203570088101777,11284339.081026202,30915.997482263567,3246.5,2781.1666403019,-34.72290212692626,656.3636363636363,26.19156582079866,89.81179293540269,847.4099192422498,10129.434871299873,0.4050645806436785,16.231656984818702,41.03075288300536,1766812643.4527578
14,1.2000000000000002,4.0,196701.0913216464,64292.00704027696,0.2985965755271277,0.23176642768665096,7537248.541412757,20649.996003870565,2082.5881567690367,2020.453524464228,-21.609308538583118,253.33333333333331,16.852891509722376,103.59570339333644,876.4404483012722,7748.56587414075,0.18787264236503184,21.345525080741858,14.557435453143356,1766812645.0032344
15,1.2000000000000002,6.0,196701.0913216464,71326.24975840241,0.2985965755271277,0.25712418802596404,8659779.99811022,23725.424652356767,2270.192611550342,2234.468913064217,-21.5418700222328,380.0,18.371218314391864,97.61075974383996,876.4404483012722,8099.71402252826,0.3360910298180461,17.551043313147073,27.22241227063192,1766812647.151933
