,T_htf_hot_des,part_load_od,T_amb_od,T_amb_des,m_dot_htf_des,cycle_cost,cycle_spec_cost,LTR_UA_calculated,HTR_UA_calculated,NTU_LTR,NTU_HTR,UA_PHX,eff_PHX,NTU_PHX,q_dot_PHX,mc_cooler_P_in,mc_cooler_UA,recomp_frac_od,T_mc_in_od,T_htf_cold_od,m_dot_co2_full_od,W_dot_net_od,Q_dot_od,W_dot_net_less_cooling_od,eta_thermal_od,eta_thermal_net_less_cooling_od,mc_W_dot_od,mc_eta_od,rc_W_dot_od,rc_T_in_od,rc_eta_od,t_W_dot_od,t_eta_od,t_m_dot_od,t_T_out_od,eff_LTR_od,eff_HTR_od,T_co2_PHX_in_od,T_co2_PHX_out_od,deltaT_HTF_PHX_od,phx_eff_od,mc_cooler_W_dot_fan_od,mc_cooler_T_in_od
10,950.0,1.0,55.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.3332265172528539,56.545895790104225,795.0950660057403,66.7504308357616,7.0271193213952765,14.762138942925924,6.825136096749876,0.4760231121359754,0.4623405946209786,1.4836038573514716,0.849031407704759,1.6020259302402808,146.6861124936852,0.8346120643865609,10.106151340382594,0.8910789996417728,66.7504308357616,822.4115235557032,0.9656274493097108,0.9363598388342886,770.3641002975475,940.4682178805778,154.90493399425975,0.9464626975603835,0.20198322464540047,146.6861124936852
11,950.0,0.9,5.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.24830753608514536,32.48621460498697,748.3994542559768,64.6386246254422,9.39674720719229,17.287594473626996,9.394816945064091,0.5435543517362957,0.5434426958242402,1.55481404561359,0.847447669173483,1.2513865066314749,95.65864909631188,0.848377462562631,12.201266693906986,0.8997833404465128,64.6386246254422,784.4097316682625,0.9362553860096775,0.9474176054883485,725.7454218600359,932.8093244931355,201.60054574402318,0.9226044467465152,0.0019302621281984229,95.65864909631188
12,950.0,0.9,10.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.24830906155469665,32.48621460498697,748.4011645992935,64.63828593775462,9.396667375996238,17.287447434008843,9.3930384996006,0.543554357105988,0.5433444431548687,1.5548029051334906,0.8474476898852387,1.2513853255809058,95.65907234059142,0.8483776930420238,12.201174634434231,0.8997833745740486,64.63828593775462,784.4106947345275,0.9362543899442691,0.9474172480940942,725.7467020654988,932.8099217900623,201.59883540070655,0.9226067223504465,0.0036288763956378385,95.65907234059142
13,950.0,0.9,15.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.24837480419175886,32.51468855973508,748.3507484663562,64.66231257424229,9.398161718146198,17.291837931595104,9.390361656821607,0.5435027644443841,0.5430516810282979,1.5553704526589456,0.8474637641693293,1.2520960354995783,95.69458722026928,0.8483873777542643,12.203939754254492,0.8997855020321525,64.66231257424229,784.3954134550664,0.9361359069247402,0.9474066777339374,725.7358829951193,932.7733092508948,201.6492515336438,0.9224418742589956,0.007800061324591558,95.69458722026928
14,950.0,0.9,20.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2483776300119819,32.51468855973508,748.3539201996081,64.66168409281985,9.398013680636225,17.29156525397906,9.37693143143213,0.5435027739014892,0.5422835523391587,1.5553497835603682,0.8474638019464324,1.2520938292114243,95.6953723362601,0.8483878031713945,12.203769013493233,0.8997855649421644,64.66168409281985,784.3972018174924,0.9361340610353482,0.9474060159587836,725.73825859688,932.7744199154514,201.64607980039193,0.9224461054131304,0.0210822492040946,95.6953723362601
15,950.0,0.9,25.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2502864727228028,33.15404352532158,747.712857679947,65.10122395073019,9.410136607406951,17.347232053143046,9.339230445919673,0.5424575274360258,0.5383700648788837,1.5647766316444511,0.8478108079108237,1.2662640322657923,96.61602815272335,0.8486625863454373,12.238322643941359,0.899839479695792,65.10122395073019,784.3381125147708,0.93316044916158,0.9470764624112566,725.8613525207011,932.1279993544177,202.28714232005302,0.9194538169386542,0.07090616148727806,96.61602815272335
16,950.0,0.9,30.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.26820451380088633,38.00896587266317,747.6183415106242,67.50449788156325,9.220064530045116,17.35977578632907,9.157334651988645,0.5311165676060156,0.5275030486972131,1.604884180242622,0.849575110702259,1.3840060336994384,104.92232015573023,0.8498369306013334,12.206353224459745,0.8999541498725092,67.50449788156325,786.6434161058081,0.9062240500756146,0.9442534884653538,729.9014012176876,928.7050108844529,202.3816584893758,0.9195045293747522,0.06272987805647116,104.92232015573023
17,950.0,0.9,35.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2807832884440795,41.48641695900562,747.8242625679673,69.05135812973138,9.076983906852595,17.34463331636854,8.991619636726861,0.523330977443405,0.5184093242398649,1.624978626029161,0.849958344783649,1.4643642772325836,111.35379472366822,0.8492128130664319,12.161896248708423,0.8996046162853447,69.05135812973138,788.1038139345975,0.9171840394612227,0.9425799928380852,732.4012201666544,926.4153368733824,202.17573743203275,0.9291216503459934,0.08536427012573378,111.35379472366822
18,950.0,0.9,40.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2929625741785801,45.46457838026237,747.3582819453777,71.04278241938569,8.90731278348054,17.385084361808694,8.801126469665817,0.5123537279489997,0.5062458304200126,1.6562109550726614,0.8499195440837901,1.5536570263462677,118.3038844881624,0.8476643261375844,12.11060891592639,0.8987026664115241,71.04278241938569,789.4263486393007,0.9301632950281007,0.9411690263741282,734.4247520618311,923.2516489521239,202.6417180546223,0.9400045691365038,0.10618631381472232,118.3038844881624
19,950.0,0.9,45.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.305246315237633,48.239584664867266,754.8346645670991,70.32016700119861,8.424575332238332,16.742959896589074,8.221995653125823,0.5031712065412407,0.49107181190828947,1.6168826447040674,0.8497284756452642,1.5860805747545659,125.39294687232444,0.8448262473205168,11.619445048796212,0.8973559117476079,70.32016700119861,795.6523721400769,0.9422794640906687,0.9397125864852607,741.6277189792986,925.2228851770982,195.16533543290086,0.9366185102786898,0.20257967911250838,125.39294687232444
20,950.0,0.9,50.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.3201337978299557,52.274339588432326,767.1170381899486,68.62414168560548,7.676227693517465,15.686761033368668,7.472726764151334,0.4893443380178161,0.47637155613293586,1.549374796943576,0.8494503863973255,1.6007610091707234,135.78004542711386,0.8398878529682045,10.81811770029917,0.8944335137251738,68.62414168560548,805.59248574214,0.9557833575752626,0.9379235008685842,752.8673617945768,928.9785830685906,182.88296181005137,0.9277152858852178,0.2035009293661304,135.78004542711386
21,950.0,0.9,55.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.3336916128286898,56.54821123184166,778.610196127254,66.95432360250607,6.9665695020222556,14.6970772897565,6.763162016919357,0.47401053724319614,0.4601705416377659,1.4861856938636833,0.8491082029170288,1.607030231394889,146.27109382958008,0.8339271479530923,10.053078005400314,0.8902978861802568,66.95432360250607,814.9521659493004,0.9654075615386173,0.9364914472824721,763.2707000852666,932.253535023547,171.38980387274603,0.9178516920001715,0.20340748510289872,146.27109382958008
22,950.0,0.8,5.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2688162663767511,32.607441551213185,748.1235545188871,60.62257011757257,8.296872892156047,15.392707515428304,8.295886156654449,0.5390132232318445,0.5389491191422547,1.4198075031769994,0.8476378420297475,1.2403537175206787,101.57087359359116,0.849532002304207,10.945705019986779,0.8999492329842296,60.62257011757257,786.2507483584185,0.9195916430350549,0.9438254500059848,731.6481063771953,928.4186329260405,201.8764454811129,0.92454634641372,0.0009867355015979531,101.57087359359116
23,950.0,0.8,10.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.26888424535306027,32.6341265404472,748.0968268708583,60.638936323958085,8.29712655534888,15.394817539083542,8.295332156410586,0.5389558229114816,0.5388392642751912,1.4201463274424264,0.8476496479497073,1.240933981088546,101.61138714490045,0.8495302964387577,10.946827457641977,0.8999480611577817,60.638936323958085,786.2453252937408,0.9194697877848514,0.9438171222009685,731.6466550158287,928.389965350235,201.9031731291417,0.9246626065844985,0.0017943989382936286,101.61138714490045
24,950.0,0.8,15.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.26889135686369053,32.63705435364204,748.0948256755867,60.64052478678595,8.297112273702682,15.39497348721686,8.293402204702634,0.5389494357097885,0.5387084434792316,1.4201788843703014,0.8476508825773102,1.2409895019126627,101.61591968629904,0.8495300900199906,10.946896355641536,0.8999479203999106,60.64052478678595,786.245338429835,0.9194563751191751,0.9438161323209531,731.6471615318433,928.38719061255,201.90517432441334,0.924673916497877,0.003710069000049026,101.61591968629904
25,950.0,0.8,20.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.26915656969296103,32.755055182784986,747.9841479914624,60.71061658757654,8.2978060415291,15.403553082833627,8.288582808667549,0.5386942867601454,0.5380955136840926,1.421670617186097,0.847699849670923,1.2432867881009588,101.78994814903183,0.8495224121165259,10.951170824214147,0.8999423802754986,60.71061658757654,786.2231825606897,0.9189404375296627,0.9437809007261491,731.6409542764751,928.2587411533226,202.01585200853765,0.925154491949356,0.009223232861551032,101.78994814903183
26,950.0,0.8,25.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2690836684425239,32.720783742318076,748.0223613956128,60.68915091663371,8.29735600114342,15.400620829066028,8.262519629271138,0.53876763107391,0.5365056201940281,1.421204022013653,0.8476857591839834,1.242609156196785,101.74097995883909,0.8495245006837913,10.9496390416507,0.8999439540762688,60.68915091663371,786.2325333919108,0.9190857379134367,0.9437903115830132,731.6464590480836,928.2976784256024,201.97763860438715,0.9250028084006354,0.034836371872282446,101.74097995883909
27,950.0,0.8,30.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.27636532331319025,35.334799941701874,746.891344487051,61.955010169214084,8.24974099596497,15.487846745420468,8.167954811900188,0.5326590023499748,0.5273783338742898,1.445135615770442,0.8486942866868538,1.2960931876609325,106.04054419931208,0.8491959233786867,10.989812042257961,0.8997303815764272,61.955010169214084,786.4927641750065,0.9156200530201373,0.9428835040237521,732.4051255816521,926.0206993902931,203.10865551294899,0.933425734664384,0.08178618406478198,106.04054419931208
28,950.0,0.8,35.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2903783177351058,40.234644686360014,747.679023176339,63.810935534888316,8.007957113984581,15.430389708217731,7.937481413260937,0.5189730956516153,0.5144057644269145,1.4749328443633647,0.8497611257872778,1.3838312875944243,114.67641920063721,0.8475246774582673,10.864751444109665,0.8986459563339455,63.810935534888316,788.9894079577813,0.9319513248416759,0.9412177417654914,735.7621424781979,922.8395513108397,202.320976823661,0.9443754673680284,0.07047570072364423,114.67641920063721
29,950.0,0.8,40.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.30033379686067796,44.116260404256195,747.859984978772,65.27019641362186,7.850483449796075,15.415257114940372,7.754014306784128,0.5092671105814663,0.503009080482283,1.495880289953155,0.8499817253950447,1.4506004503472865,121.55529447732016,0.8453895463974885,10.79439594317326,0.8973767808697757,65.27019641362186,790.2375851526114,0.9414863135271293,0.940094546331412,737.6291350330264,920.2001769403679,202.140015021228,0.9518255484481097,0.0964691430119472,121.55529447732016
30,950.0,0.8,45.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.3138732666122104,49.2209929812779,747.1542338497752,67.48090225557475,7.645697404730828,15.468911320801903,7.568690325430557,0.4942621524017165,0.48928396888878145,1.52905700027863,0.8498523725928309,1.549702429331113,130.1284681757411,0.8414439997632172,10.720281421654423,0.8949593853722735,67.48090225557475,791.2136945761223,0.9508096444494816,0.9389092260463208,738.9927044842093,916.0102665715661,202.8457661502248,0.9613211033976018,0.07700707930027059,130.1284681757411
31,950.0,0.8,50.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.3223956796494455,52.66881353065463,747.3177648695803,68.84596553709773,7.481149819399445,15.45509845621709,7.329927087868718,0.4840570793251736,0.4742724291685197,1.5478099194816088,0.8495334580572741,1.6107468435736523,136.0495825772909,0.8382156750366921,10.631664006422046,0.8928209532562984,68.84596553709773,792.1755754697159,0.956257182327907,0.9380808416470808,740.2496889651158,913.4781227624363,202.6822351304197,0.9663024294471624,0.1512227315307265,136.0495825772909
32,950.0,0.8,55.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.33452027637844806,56.561237237529156,758.924084570347,67.27597658588637,6.854715151000473,14.572182561155113,6.651762286330153,0.47039728758772226,0.4564698704819739,1.4898346345744808,0.8492372971468577,1.61500944763336,145.6125297524183,0.8326889849263607,9.952769403507572,0.888826890917771,67.27597658588637,802.1929091036214,0.9650670153437998,0.9366885117883539,751.161166452409,918.1547386545366,191.07591542965304,0.9609587424174894,0.20295286467032042,145.6125297524183
33,950.0,0.7000000000000001,5.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2882027026365145,32.574950264997995,748.2474592505883,56.02591230529564,7.138157319411068,13.462622560508015,7.137674180548706,0.5302204148804205,0.5301845274550552,1.2788254832704198,0.8478523271828408,1.2039871429934674,108.57119024633255,0.8469668457930577,9.618208627891805,0.8989340253595177,56.02591230529564,788.0840602713903,0.9351012912674038,0.9413292442411049,736.8317360608355,923.2800070633822,201.75254074941165,0.9464473605198376,0.00048313886236181974,108.57119024633255
34,950.0,0.7000000000000001,10.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2882209097809086,32.58584196227201,748.238266287561,56.03136068017115,7.138141563832921,13.463242543550749,7.137263179134304,0.5301948279355838,0.5301295847598945,1.2789404627936474,0.8478556610662124,1.2041547443150173,108.58670279529656,0.8469637780972208,9.618467477870416,0.8989317650621225,56.03136068017115,788.0812944503247,0.9351180973254187,0.9413273647664869,736.8294826119319,923.2678968968386,201.76173371243897,0.9464804804481743,0.0008783846986175325,108.58670279529656
35,950.0,0.7000000000000001,15.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.2882254162761049,32.58848647945075,748.2361347314795,56.03265877184313,7.138132301351192,13.463383894699952,7.136375194854804,0.5301885734804915,0.5300580634608613,1.2789676701155006,0.8478564716179231,1.204195144779452,108.59050869819066,0.8469630152598097,9.618523913529442,0.8989312085493065,56.03265877184313,788.0806824286657,0.9351223048383184,0.9413268964106116,736.8290078646687,923.2649845390166,201.76386526852048,0.9464883718458128,0.0017571064963870183,108.59050869819066
36,950.0,0.7000000000000001,20.0,35.0,94.46167108972043,16.574959042045634,1624.9959845142778,0.5978952035360685,0.9237455608944345,7.171938321734689,12.294715825774547,0.9821309680574474,0.9101340810398081,10.093457943924628,19.303177847766644,9.146117565341795,0.5967547628127708,0.28848245301670633,32.74531325126691,748.0860446243114,56.1133465456461,7.138240426753499,13.472947354921592,7.134099998736168,0.529820256749236,0.5295129425507716,1.280681008879916,0.8479038659317228,1.2066440096905853,108.81036247353785,0.8469193115855737,9.622675250533005,0.8988985768633265,56.1133465456461,788.0251194730878,0.9353529515237127,0.941301093482875,736.7802581741458,923.0761614863951,201.9139553756886,0.9469758927998755,0.004140428017330425,108.81036247353785
