,T_htf_hot_des,part_load_od,T_amb_od,T_amb_des,m_dot_htf_des,cycle_cost,cycle_spec_cost,LTR_UA_calculated,HTR_UA_calculated,NTU_LTR,NTU_HTR,UA_PHX,eff_PHX,NTU_PHX,q_dot_PHX,mc_cooler_P_in,mc_cooler_UA,recomp_frac_od,T_mc_in_od,T_htf_cold_od,m_dot_co2_full_od,W_dot_net_od,Q_dot_od,W_dot_net_less_cooling_od,eta_thermal_od,eta_thermal_net_less_cooling_od,mc_W_dot_od,mc_eta_od,rc_W_dot_od,rc_T_in_od,rc_eta_od,t_W_dot_od,t_eta_od,t_m_dot_od,t_T_out_od,eff_LTR_od,eff_HTR_od,T_co2_PHX_in_od,T_co2_PHX_out_od,deltaT_HTF_PHX_od,phx_eff_od,mc_cooler_W_dot_fan_od,mc_cooler_T_in_od
0,1000.0,1.0,5.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.2265402958245478,33.26639713322106,791.290065774943,65.39138989777933,10.464737668367091,18.8762306808998,10.46150123412631,0.5543870407854252,0.5542155852498634,1.6690068350464287,0.8480771415164856,1.2085663920078586,95.17030473457055,0.8440092290113567,13.34002663385024,0.8991453476291474,65.39138989777933,826.83260609712,0.9391628351843195,0.9504055010788977,763.3776629832918,985.4057528381942,208.70993422505705,0.9375797167569916,0.003236434240780872,95.17030473457055
1,1000.0,1.0,10.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.22654804105789586,33.268239354497666,791.2875982879658,65.39263508938345,10.464762030435168,18.876453815618103,10.45867986304944,0.5543817780952467,0.554059568879197,1.6690321763373623,0.8480782062689408,1.2086165820833124,95.17242967162815,0.8440115907595799,13.340126663187837,0.8991456867325656,65.39263508938345,826.8327579592939,0.9391550823324154,0.9504051613919984,763.3776415715851,985.4040327361191,208.7124017120342,0.9375723794364135,0.006082167385728496,95.17242967162815
2,1000.0,1.0,15.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.22715826154725363,33.43551336684391,791.161815951073,65.52203895839187,10.472746293402649,18.887819909408154,10.459259979595316,0.5544708888391138,0.553756867111248,1.6719398656343176,0.8481726625190605,1.2125561749964637,95.46375508118933,0.8442838621438532,13.354094911013432,0.8991728072330293,65.52203895839187,826.8124579663003,0.9382481864728736,0.9501890280283272,763.5229095850472,985.2329562001563,208.83818404892702,0.9368041669469933,0.013486313807331883,95.46375508118933
3,1000.0,1.0,20.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.2290551502731541,33.630568398313244,790.9765823490567,65.66902761484717,10.472874914273293,18.897341088076736,10.438661131330484,0.5541983322130511,0.5523878244393202,1.6732229813531005,0.8483348398294033,1.2251184180268988,95.88648783672369,0.8450097350104175,13.368352541950909,0.8992063872856727,65.66902761484717,826.7238997603268,0.9367994537175113,0.9499288269049231,763.6431873612115,984.9572830686801,209.02341765094332,0.9359518707206309,0.03421378294280887,95.88648783672369
4,1000.0,1.0,25.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.22972948039894836,33.777831071128105,790.941300935304,65.75097402142984,10.469783089083641,18.899843470556146,10.348427382304118,0.5539613650977797,0.5475403750526198,1.6746395069120348,0.8484103320931798,1.229387178728536,96.12726766745362,0.8452113178566761,13.371012870680232,0.8992357845587807,65.75097402142984,826.7789722593094,0.9360377577454485,0.9498005983707585,763.7837013250886,984.8424340142459,209.05869906469604,0.9354567835651321,0.1213557067795233,96.12726766745362
5,1000.0,1.0,30.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.2566266039261647,39.99271387899921,790.9741287908083,68.90913772819268,10.24125019174583,18.90395179905048,10.180114294822578,0.5417518146793114,0.5385177873408412,1.723326332367686,0.8499684711021812,1.3985117531469617,106.84855952343366,0.8497878792141491,13.354639418340952,0.8999861234469777,68.90913772819268,830.2010450552863,0.9008868045439041,0.9453967821791626,770.0850271080843,980.7037055428333,209.02587120919168,0.9151847862742659,0.06113589692325252,106.84855952343366
6,1000.0,1.0,35.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.2607666015625001,41.03584225224347,791.4703067365759,69.31955369999086,10.17038782272731,18.85993367298534,9.972228491801301,0.5392589390330258,0.5287520446630922,1.7280246413681397,0.8499991018628326,1.4239352522374207,108.98510780512242,0.8499715487539533,13.312741079737386,0.89999938291995,69.31955369999086,831.059102075886,0.8955735138264824,0.9448257061471536,771.3450441217086,980.1714159887125,208.52969326342406,0.9123345337675981,0.19815933092600907,108.98510780512242
7,1000.0,1.0,40.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.27967817360337066,44.46318524933628,804.6116797470905,67.75953748031986,9.349611440476956,17.666799537217887,9.146061094017501,0.529219308838623,0.5176976777683976,1.6544245643139408,0.8499099931742061,1.4665431547523844,118.74739489222611,0.8489916339355227,12.464771598949225,0.8994973196199939,67.75953748031986,840.6965138166762,0.9220460297839276,0.9420447773966837,783.3022726278112,983.2495110109711,195.38832025290947,0.9221370094080971,0.20355034645945475,118.74739489222611
8,1000.0,1.0,45.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.2970513382528503,48.244438937707,816.7321062785139,66.20260939323398,8.557346631394518,16.566498859234564,8.353560662485455,0.5165452703136757,0.5042441817951764,1.5843504791824197,0.8496634760680727,1.4968217854283041,128.985689415642,0.8455314977237907,11.630125780169676,0.8979556373713566,66.20260939323398,849.973635228621,0.9404481043447055,0.9400532867803162,794.1663692061571,985.9251174357647,183.26789372148608,0.9314297424690979,0.20378596890906372,128.985689415642
9,1000.0,1.0,50.0,35.0,89.64742317021322,16.16044224725715,1584.3570830644264,0.5517817184717554,0.9014636372450752,7.215690052401728,12.634832452601307,0.9619902445277507,0.9127070927152399,10.39999999999994,18.912681481130207,9.081445489421625,0.5555201161216902,0.3116680213736891,52.304343956230696,828.0822361091697,64.66224120454143,7.8193388217712245,15.548523624156518,7.615918327449899,0.5028991183203357,0.48981617236106234,1.5205968179434999,0.8493529412663433,1.5119591329775655,139.3421330166235,0.840755815270179,10.84344481635816,0.8953514321180314,64.66224120454143,858.7992362398317,0.9533291009570102,0.9385074979386029,804.2491678760726,988.3861241291128,171.91776389083032,0.9401147578620933,0.20342049432132525,139.3421330166235
