rcv_nom_power,zf,flux_avg,fzv,receiver_area,sf_power_sim,hb_rmax,n_hels,eta_rcv,eta_sf,eta_bdr,eta_tod,eta_StH,hb_surface_area,tod_surface_area,total_surface_area,heat_stored,rad_flux_avg,rad_flux_max,temp_part_max,tod_height,stg_height,stg_vol,land_prod,lcoh,lcoe
31.0,25.0,1.5,0.8742970557827074,24.899598393574298,30.127244360961576,10.640988907715249,8924.0,0.8328631259971429,0.4168769501782197,0.6519438388767186,0.6890461063639757,0.3472014398815872,396.85965705288135,97.23363610398933,76583.68689315686,24.53011793285446,1.182860853359342,2.1239793317598017,1275.0514122022105,2.3959649725406176,5.831096683554551,622.8745692344742,0.2217797894141842,35.41321086869422,98.10782687734128
33.0,25.0,1.5,0.8742970557827074,26.506024096385545,30.66958356920421,10.640988907715249,8924.0,0.8288811800190431,0.4243814106720318,0.6642768374995544,0.7024377005649362,0.3517617644559799,396.85965705288135,106.57927144145852,76593.03252849434,24.862507421671214,1.1316393963241902,1.961238646569753,1265.2763337054398,2.550543357865818,5.856515273048502,631.0557282924924,0.2246927606971202,35.14903686029337,97.57947886053957
35.0,25.0,1.5,0.8742970557827074,28.11244979919678,31.15915438735191,10.640988907715249,8924.0,0.8250446001712017,0.4311557039701645,0.6754352274266979,0.714498617713317,0.3557226853935974,396.85965705288135,116.20597028126804,76602.65922733414,25.15145964362182,1.0843939224553585,1.906216875736621,1262.8412832701742,2.705121743191019,5.878415195367538,638.1615655368072,0.2272228545001029,34.94265986710778,97.16672487416838
5.0,35.0,1.5,0.8362518558770708,4.016064257028113,6.032516916592744,11.885329146723391,1839.0,0.8295250167087547,0.4049743444012914,0.5453195893784284,0.5706333040059971,0.3359363498060982,432.5814154327436,7.2994520994261,16119.930467532167,5.00412369603244,1.5020967122315931,2.73413796232467,1300.1849397998817,0.3864459633130025,3.406815174207961,124.22116317982604,0.6574499405716575,32.665982166891986,92.61336947373678
7.0,35.0,1.5,0.8362518558770708,5.622489959839356,8.452958716490654,12.223359471608491,2113.0,0.8284738502707032,0.4938782978564902,0.6709155500874993,0.7005167869733163,0.4091652549903076,460.7717323485956,11.554063457106531,18488.608995805705,7.003055254030313,1.5034190860044094,2.265552941566054,1290.9545094208806,0.5410243486382037,3.810673546440716,173.84215944900936,0.7650409664489305,28.031184810031466,83.34377476001576
9.0,35.0,1.5,0.8362518558770708,7.228915662650602,10.90049863250784,12.461672287336848,2414.0,0.825921531977213,0.5574678047973948,0.7649910721817346,0.8020009330395437,0.4604246633662382,481.0521154107658,16.392361393820003,21080.174076804586,9.002956529876391,1.5079023108302514,2.201711912224,1291.895294626402,0.695602733963405,4.143502563676112,223.4872277608473,0.8556865387209192,25.52124866574296,78.32390247143873
11.0,35.0,1.5,0.8362518558770708,8.835341365461847,13.33003517291831,12.967354150910616,2878.0,0.8258058989617499,0.5718092776855591,0.7906915779451391,0.8305690938430598,0.472203474593792,525.7141888822172,21.75193814260139,25086.445327024816,11.00802167916355,1.5087176172984815,2.0876763165283085,1289.2172348297731,0.8501811192886058,4.430733745243678,273.2604828251177,0.8082268452245525,24.99384134510219,77.2690878301572
13.0,35.0,1.5,0.8362518558770708,10.441767068273087,15.724739922547688,13.438772926641969,3400.0,0.8270454468741791,0.5709725714599947,0.7971493008639511,0.8377410034046016,0.4722202655160304,569.1196955648509,27.58683597006835,29586.46653153492,13.0050745562237,1.505946246428606,2.139417998945443,1289.6362208857872,1.0047595046138071,4.683927629548864,322.8348431705103,0.7492885743327015,24.95322848974349,77.1878621194398
15.0,35.0,1.5,0.8362518558770708,12.048192771084334,18.09566719673886,13.828350341174044,3945.0,0.8292028664872565,0.566289207337465,0.7984284188841043,0.8392279254558848,0.4695686339850223,606.2296458300159,33.86140551203367,34276.73905134205,15.00497911053528,1.5019403773293256,2.2578999927858834,1279.2094288536214,1.1593378899390074,4.912671135674603,372.4799928661875,0.7047113300600555,25.01200701774909,77.30541917545101
17.0,35.0,1.5,0.8362518558770708,13.654618473895578,20.46033462490205,14.184938036758208,4521.0,0.8310034740704243,0.5587131807264001,0.7963433658823247,0.8370262965206643,0.4642925941925753,641.1028796223691,40.54695698699038,39229.50423660936,17.00260915393699,1.4984186240001798,2.358099171448377,1276.4646652654926,1.3139162752642093,5.121664011180052,422.06868065003925,0.6304787238729598,25.32829018182948,77.93798550361176
19.0,35.0,1.5,0.8362518558770708,15.261044176706822,22.939888451260693,14.566088768531351,5157.0,0.8284415566378637,0.5491675437365214,0.79041494355854,0.8306651516019262,0.4549532147880759,679.5857726658516,47.61975877555638,44697.850331441405,19.00435689766136,1.5031663748326092,2.43465625736412,1275.5938210318166,1.4684946605894098,5.31524906899865,471.75958523642765,0.5746408906324479,25.781874244997184,78.84515362994718
21.0,35.0,1.5,0.8362518558770708,16.867469879518076,25.40145206274108,14.91549742540468,5803.0,0.8269949356182564,0.5404016480764522,0.7842852485110328,0.8240060292588519,0.4469094261589852,715.6654413949302,55.05975826560924,50249.42439966054,21.00687221323679,1.505943229433935,2.563762254390108,1272.7370740120896,1.6230730459146112,5.495742282216482,521.469543841852,0.5333136251023874,26.187085395641247,79.65557593123529
23.0,35.0,1.5,0.8362518558770708,18.473895582329316,27.865098312642296,15.241385458913038,6462.0,0.8255046051365503,0.5323586533335029,0.7784746670153492,0.8176974170110105,0.4394645199110989,750.1228550525149,62.84972123415766,55910.569376286665,23.00276697966893,1.5083498869234635,2.5901131815335883,1269.4452831749857,1.7776514312398115,5.664556602874382,571.0151555275312,0.4910374459485843,26.640568386032896,80.56254191201862
25.0,35.0,1.5,0.8362518558770708,20.080321285140563,30.30857699521009,15.554344850379094,7130.0,0.8249517583125994,0.5247913987878764,0.7730450564061129,0.8119894710251645,0.4329275871773871,783.9912841458804,70.97462879895845,61648.19791294483,25.00311388415136,1.5093671343614623,2.575505521533196,1266.0802337296775,1.9322298165650127,5.824213149044363,620.6712860174679,0.4408602205482254,27.20338841628824,81.68818197252929
27.0,35.0,1.5,0.8362518558770708,21.686746987951807,32.7762610871704,15.855133096930215,7832.0,0.8238904618632612,0.5166511774141018,0.7666390969547766,0.8054151910928145,0.4256639771819021,817.0737285101008,79.42124066994339,67675.25976918003,27.004048885259653,1.5113498167973016,2.5445364485185857,1262.3020047769842,2.0868082018902143,5.975609228910742,670.3420152766128,0.4088008170636348,27.714695911076745,82.7107969621063
29.0,35.0,1.5,0.8362518558770708,23.293172690763058,35.17462132316423,16.162889425106343,8536.0,0.8245767022573605,0.5087280873298848,0.7587507370176597,0.7972876168831499,0.4194853285961709,851.6808818438615,88.1777700661684,73721.20905191003,29.0041732538062,1.51008288094274,2.5398271474972782,1260.3251879324855,2.2413865872154157,6.119642579469166,719.9926215879951,0.3810952489329718,28.203486435095822,83.68837801014446
31.0,35.0,1.5,0.8362518558770708,24.899598393574298,37.55515334312227,16.458107839807365,9268.0,0.825546987405294,0.500258188692419,0.7499448520535611,0.788245477536874,0.4129866405998556,885.6068137203489,97.23363610398933,80005.51564982432,31.00354370395845,1.5082634165221689,2.5042699423300565,1264.477992448238,2.3959649725406176,6.257146735276453,769.6245128104688,0.3517473625475776,28.789281851998297,84.85996884394942
33.0,35.0,1.5,0.8362518558770708,26.506024096385545,40.0546346972921,16.75701830031896,10089.0,0.8239690226118679,0.4901345812377115,0.7393631727760899,0.7773457101341853,0.4038557118507143,920.60869784446,106.57927144145852,87050.03756928591,33.003778202603186,1.51115212721602,2.5817699504903064,1260.40031979467,2.550543357865818,6.388915057568544,819.2778529649233,0.3343448577719334,29.37270804723334,86.02682123441949
35.0,35.0,1.5,0.8362518558770708,28.11244979919678,42.44182730717064,16.99391714960947,10925.0,0.824721295225662,0.4796045781593845,0.7302633355696855,0.7680498317920282,0.3955401088957648,948.646164561264,116.20597028126804,94215.77213484253,35.00267878851364,1.5097164284979274,2.5753392234431667,1261.845883927034,2.705121743191019,6.515378569464196,868.8980803904573,0.3228923965572267,29.864608059374337,87.0106212587015
5.0,45.0,1.5,0.8191033898004824,4.016064257028113,6.021594566110924,14.919579011059712,1752.0,0.8337007055885738,0.4243147227971826,0.5571524268772405,0.5829010902626834,0.3537514837876312,685.6943552025843,7.2994520994261,15631.24660730201,5.020207638534999,1.49937704696162,2.611548059098924,1302.7936798669284,0.3864459633130025,3.4104612616524994,124.620427100454,0.7717290190430404,31.54319263927516,90.36779041850312
7.0,45.0,1.5,0.8191033898004824,5.622489959839356,8.433233123480303,15.150068190811288,1938.0,0.8308153213886073,0.5372185805088345,0.7105219929570145,0.7438487071497248,0.4463294276213787,709.2693752176746,11.554063457106531,17244.98663867478,7.006459287829335,1.4999107483904257,2.3116324825506998,1289.053727743268,0.5410243486382037,3.811290875111224,173.9266603653942,0.9853321790758268,26.345354306809487,79.97211375357179
9.0,45.0,1.5,0.8191033898004824,7.228915662650602,10.870589943358876,15.60805372466892,2250.0,0.8282969248657507,0.596459949551054,0.7919210102301885,0.8324078931935465,0.4940459420187188,757.45556009417,16.392361393820003,19958.24792148799,9.004076221560712,1.5037649421646446,2.2451403672147743,1291.3703181461992,0.695602733963405,4.143674331436607,223.51502271794237,1.0833688250794091,24.27524091806646,75.83188697608573
11.0,45.0,1.5,0.8191033898004824,8.835341365461847,13.264709696616531,16.33577535352296,2692.0,0.8297886966387242,0.6083218080289086,0.812903616584498,0.855011778890284,0.5047785602212203,837.3237154752727,21.75193814260139,23812.14445361787,11.006906170446475,1.501323961117053,2.193831455391419,1293.9907878874535,0.8501811192886058,4.43058407593218,273.23279170499586,1.072502034982312,23.70645430045953,74.69431374087189
13.0,45.0,1.5,0.8191033898004824,10.441767068273087,15.611285179166869,16.96136309966266,3154.0,0.833419342935719,0.6110653528404862,0.8218170928957043,0.8645191187694329,0.5092736848551013,909.0573080070692,27.58683597006835,27828.90974397713,13.010747036403378,1.4950807729279043,2.2956845658549816,1287.4661695994282,1.0047595046138071,4.684608533619202,322.975655454306,1.0334356334066124,23.422908845879896,74.1272228317126
15.0,45.0,1.5,0.8191033898004824,12.048192771084334,18.075201911442463,17.402600197286933,3663.0,0.8319847218403389,0.6091958420606771,0.8276907146736489,0.8707441696414665,0.5068416332031435,961.3250620277356,33.86140551203367,32227.389667539766,15.03829183449942,1.5002417586497248,2.43132626377851,1292.155191725314,1.1593378899390074,4.91630400747113,373.3069399144379,0.9710548622335292,23.40344201532879,74.0882891706104
17.0,45.0,1.5,0.8191033898004824,13.654618473895578,20.44497952789281,17.836638773902656,4167.0,0.8317009683575426,0.6057227304530717,0.8301787111115554,0.8733462101096917,0.5037801814739945,1014.2211942188133,40.54695698699038,36584.2769512058,17.004109271398583,1.4972940889545034,2.4853375771696173,1286.701211035976,1.3139162752642093,5.1218146326052825,422.10591920514,0.9075801139203852,23.4663158400097,74.21403681997221
19.0,45.0,1.5,0.8191033898004824,15.261044176706822,22.8866600363356,18.337108441711145,4701.0,0.8303558394834167,0.6010392849822157,0.8290130722658228,0.8720153741418921,0.4990764800439202,1076.8846120496823,47.61975877555638,41207.11077082524,19.00407180744301,1.4996785129072543,2.661784956145936,1282.6345594144238,1.4684946605894098,5.315222490302281,471.7525082254092,0.864147660411773,23.56785809052334,74.4171213209995
21.0,45.0,1.5,0.8191033898004824,16.867469879518076,25.304329289258643,18.717713197680148,5234.0,0.8301898423161883,0.5968590784006128,0.8291859921147221,0.8721406211761701,0.4955063441823902,1125.7528017417385,55.05975826560924,45807.99016000734,21.00739714256654,1.500185236434619,2.738002357560442,1276.147728941385,1.6230730459146112,5.495788058542347,521.4825745612926,0.8144564774616397,23.67938526969461,74.64017567934202
23.0,45.0,1.5,0.8191033898004824,18.473895582329316,27.720534503592237,19.042601981734016,5772.0,0.8298373483049102,0.592906169486568,0.8297655858957564,0.8727869451857562,0.4920156834803553,1168.2553523982797,62.84972123415766,50445.48587363243,23.003534846055743,1.5005245850857538,2.644349428899852,1287.8761583234518,1.7776514312398115,5.66461963259913,571.034216858052,0.7877289995449778,23.75385540457644,74.78911594910569
25.0,45.0,1.5,0.8191033898004824,20.080321285140563,30.145766702754724,19.33804531666456,6318.0,0.8295146031799703,0.5890571123407522,0.830610356147731,0.8738118769453445,0.4886314767936782,1207.4699547448504,70.97462879895845,55148.2397835438,25.006353703991547,1.5012591817971852,2.692298121847696,1282.4727651634244,1.9322298165650127,5.824464698863965,620.7517105260307,0.733881258239341,23.926051656768884,75.13350845349059
27.0,45.0,1.5,0.8191033898004824,21.686746987951807,32.617466837502434,19.69358977781668,6891.0,0.8279031549701149,0.584357565922692,0.8286414859593448,0.8718538475180869,0.4837914724580536,1255.6021260810646,79.42124066994339,60090.44576675101,27.00410370190136,1.5040276375070567,2.9169674880305068,1283.9465077554614,2.0868082018902143,5.975613272287223,670.3433760317436,0.6912222037627237,24.140077384986554,75.56155990992592
29.0,45.0,1.5,0.8191033898004824,23.293172690763058,35.02041497029484,20.01558533482597,7465.0,0.8281990331964558,0.5791648118060286,0.825852681372018,0.8690030365074699,0.4796637371991602,1299.9054822499102,88.1777700661684,65037.65925231607,29.003873820536874,1.5034626426902435,2.7601004249913883,1280.109098805574,2.2413865872154157,6.119621520075694,719.9851885285286,0.6493426081538708,24.355625499881075,75.99265613971497
31.0,45.0,1.5,0.8191033898004824,24.899598393574298,37.33681424039762,20.30313299913029,8030.0,0.8303487036990053,0.574027112608282,0.8230953935650416,0.8661477880978611,0.4766426688423699,1339.9011674983767,97.23363610398933,69904.12680360235,31.00257530476473,1.4994946364288722,2.6899871624096927,1278.4957398055162,2.3959649725406176,6.257081587036183,769.6004735017759,0.6199308737855315,24.51446473283501,76.31033460562286
33.0,45.0,1.5,0.8191033898004824,26.506024096385545,39.70260036281756,20.59308267773588,8620.0,0.8312832964924372,0.5686203237123305,0.8194413321916384,0.862315315867108,0.4726845771481828,1380.6811170515446,106.57927144145852,74984.82838849298,33.00410850892481,1.497870831869935,2.853251221487135,1277.6184971260063,2.550543357865818,6.3889363712090494,819.2860524096154,0.5939727203265607,24.7035607541325,76.6885266482178
35.0,45.0,1.5,0.8191033898004824,28.11244979919678,42.25230216027885,20.8808029117971,9282.0,0.8284431135343435,0.5619782461968387,0.8148161811531901,0.857466926833667,0.4655670080178788,1420.6194888250982,116.20597028126804,80678.87025910635,35.00362875565528,1.5029747482727769,2.6439535565388352,1273.6436731176611,2.705121743191019,6.515437511044082,868.9216621463221,0.5602410314341966,25.05163820749796,77.38468155494873
5.0,30.0,1.5,0.8533427358201986,4.016064257028113,6.0186317477653635,9.73150096066435,1962.0,0.8312265578042539,0.37871234348145205,0.5271570578740785,0.5509659888962442,0.3147957576700697,289.8604301825389,7.2994520994261,17025.95668228196,5.002846550386404,1.4986393051935754,2.4452070967976343,1296.436634391452,0.38644596331300257,3.4065253219690583,124.18945962345177,0.548039549351977,34.40754158288386,96.09648830572054
5.0,50.0,1.5,0.8118356913942114,4.016064257028113,6.031551220309076,16.61639675206598,1774.0,0.8296889935621369,0.4197455460924726,0.5463495929608314,0.5713870537550838,0.3482582596896531,851.1035095271451,7.2994520994261,15984.236561626569,5.0043116615967165,1.50185625385696,2.7719148400807945,1294.96052523199,0.38644596331300257,3.4068578294231298,124.2258291917894,0.7144140579958477,32.245375004734434,91.77215514942168
5.0,40.0,1.5,0.8265292064213946,4.016064257028113,6.025687511517457,13.42401335755765,1791.0,0.8302151057774756,0.4153571698783463,0.556288593993256,0.5821802929305027,0.3448357967259842,552.9160930694048,7.2994520994261,15830.997945168829,5.002616794756479,1.5003961903678469,2.767442421709536,1304.8912739897478,0.38644596331300257,3.4064731729678206,124.18375622494888,0.7221151474538902,32.040786096497264,91.36297733294734
7.0,30.0,1.5,0.8533427358201986,5.622489959839356,8.474698169339868,10.041776017345967,2274.0,0.8263159060402185,0.4600917765749088,0.6464398222188459,0.673270669398384,0.38018115322214957,311.332123911157,11.554063457106531,19711.91978736826,7.002777896215454,1.5072856029754482,2.3277414829227396,1299.0383519865486,0.5410243486382037,3.8106232382060403,173.83527438531553,0.6452987825590604,29.612316544467834,86.50603822888849
7.0,50.0,1.5,0.8118356913942114,5.622489959839356,8.447906346824325,16.787615054579362,1941.0,0.8291052874981338,0.5373215353888038,0.7039467219549409,0.7372224150917108,0.44549612607747285,870.059213691041,11.554063457106531,17431.355677148145,7.0042038204410915,1.5025204859708983,2.3223319169546235,1294.4749201378984,0.5410243486382037,3.8108818637261295,173.87067118536973,0.9543637695717025,26.573988151688145,80.42938144332912
7.0,40.0,1.5,0.8265292064213946,5.622489959839356,8.484593920442641,13.78686773317437,2037.0,0.824670952679065,0.5142220842083068,0.6939587508145432,0.7254546960315152,0.4240640160726788,586.8277716783433,11.554063457106531,17966.658635135445,6.996998151466436,1.5090456329930129,2.3627124673717987,1288.6752762873728,0.5410243486382037,3.8095745833223322,173.69179939164684,0.8594814756507344,27.300026528279286,81.88145819651139
9.0,30.0,1.5,0.8533427358201986,7.228915662650602,10.911561230745516,10.256593058470596,2601.0,0.825116866822795,0.5179135025609288,0.7368354896126771,0.7715360632119325,0.4273391665182932,326.5375539883222,16.392361393820003,22520.09631538214,9.00331321485782,1.5094326369197966,2.0641057527753177,1291.1094883850978,0.695602733963405,4.143557282945747,223.49608202304657,0.7008464255248674,27.02837370297455,81.33815254590192
9.0,50.0,1.5,0.8118356913942114,7.228915662650602,10.868341537898592,17.40946098620791,2243.0,0.8284214415493449,0.5981976407981996,0.7842435383361059,0.8245352072032176,0.49555975192146173,941.9325723364767,16.392361393820003,20083.040133730294,9.003567164076577,1.5034539127426387,2.1991946277109506,1302.4868326590013,0.695602733963405,4.143596240575994,223.50238599738026,1.0854329974533037,24.358152903629747,75.99771094721231
9.0,40.0,1.5,0.8265292064213946,7.228915662650602,10.860403419072423,14.141984425440388,2325.0,0.8292500742751201,0.5766784100299036,0.7830072929512281,0.8221640370442344,0.4782106143501557,620.8905481305545,16.392361393820003,20461.162909524373,9.005990341923575,1.5023558063050186,2.250360418154628,1290.6045186216497,0.695602733963405,4.143967936586492,223.56253838149985,0.9918358187161339,24.778228572458165,76.83786228486915
11.0,30.0,1.5,0.8533427358201986,8.835341365461847,13.28641878443947,10.661440260195212,3101.0,0.8281366141308943,0.5289527297783777,0.7605479757726229,0.7983816188065237,0.4380451226739596,356.2489980098835,21.75193814260139,26818.36733615248,11.002969866070815,1.5037810351479217,1.9877702361168201,1296.8581467908318,0.8501811192886058,4.430055855842749,273.13507783182314,0.641679748706072,26.600925515282245,80.48325617051731
11.0,40.0,1.5,0.8265292064213946,8.835341365461847,13.25418887568545,14.788479332100824,2775.0,0.83033391837372,0.5896589020758177,0.8052303016553415,0.8464835250606582,0.48961378666455935,685.5316768009721,21.75193814260139,24368.043614943574,11.00540258401327,1.5001331954753079,2.1129144494128513,1293.565056954396,0.8501811192886058,4.43038232170719,273.195467036978,0.9553735794976103,24.233813947624615,75.74903303520206
11.0,50.0,1.5,0.8118356913942114,8.835341365461847,13.23524556126264,18.12826468353176,2665.0,0.8314518608393598,0.6131199983359507,0.8078958019403432,0.8498776586216467,0.5097797635342514,1027.5338278534966,21.75193814260139,23772.141765996093,11.0044695505777,1.4979891567065444,2.031725037744337,1289.4471483730256,0.8501811192886058,4.430257116181083,273.1723056393603,1.0827489240872483,23.670057641816665,74.62152042358615
13.0,30.0,1.5,0.8533427358201986,10.441767068273089,15.693619377827142,11.040280657208694,3695.0,0.8286574408303788,0.5243476964415736,0.7631382108883159,0.8015312616855211,0.4345046202385788,385.2230807067995,27.58683597006835,31917.85791667686,13.004634470996283,1.5029658557996,2.285077568351761,1290.7318931447921,1.0047595046138071,4.683874795029052,322.8239186006617,0.5905196489028587,26.761373473162745,80.80415208627831
13.0,40.0,1.5,0.8265292064213946,10.441767068273089,15.66695812535208,15.255618481739736,3279.0,0.8300452964185281,0.5898668064070808,0.8140273073908585,0.8560341121148617,0.4896161681716159,733.998950807821,27.58683597006835,28719.65138677789,13.004284901134534,1.5004125281587188,2.1651089662301657,1290.8595389137722,1.0047595046138071,4.683832826500083,322.8152409624824,0.8824058948960978,24.16088627043304,75.60317768081889
15.0,30.0,1.5,0.8533427358201986,12.048192771084334,18.079780451761486,11.411050638657654,4326.0,0.8298225159351102,0.5159615385522003,0.759201388962789,0.7975845386220763,0.42815650204713723,414.58534487399834,33.86140551203367,37333.653150386024,15.003008902035143,1.5006217774962038,2.2613202471947687,1283.0076131940978,1.1593378899390074,4.912456109048703,372.43108488419904,0.5293535194652033,27.17516637169575,81.63173788334433
13.0,50.0,1.5,0.8118356913942114,10.441767068273089,15.628194442347693,18.76143689268494,3121.0,0.8305475897079097,0.6181953430300691,0.8207838049452608,0.863553620793873,0.5134406521222783,1104.2629671629536,27.58683597006835,27742.74420313302,12.979959225578426,1.4967001600556065,2.2386350821961427,1292.9469089990077,1.0047595046138071,4.68091049446768,322.211386242602,1.055208290312228,23.384356337690395,74.0501178153336
15.0,40.0,1.5,0.8265292064213946,12.048192771084334,18.148764497983727,15.730718973308091,3828.0,0.826941425919361,0.5853098434116801,0.8160093045546559,0.8581644393790595,0.4840169565154927,785.0593511996809,33.86140551203367,33457.97995671171,15.00796519263734,1.5063474533326497,2.25004303158367,1287.48026949465,1.1593378899390074,4.912996997870861,372.55411865016094,0.8339912857486044,24.260414479390274,75.80223409873336
17.0,30.0,1.5,0.8533427358201986,13.654618473895578,20.523305182875074,11.765286485882571,5017.0,0.8284561336420592,0.5050261822289789,0.7505411062761479,0.7884338114088301,0.4183920383174299,443.62779064960364,40.54695698699038,43261.123547636584,17.002658061360716,1.5030302913340867,2.314007610967176,1277.7756080662275,1.3139162752642093,5.121668921939131,422.06989471616413,0.46991105257443655,27.83329153652194,82.9479882129967
15.0,50.0,1.5,0.8118356913942114,12.048192771084334,18.042461134859632,19.37899758851591,3597.0,0.8318100905273091,0.6192500245222384,0.8278811008881978,0.8710212579796752,0.5150984189568816,1182.3137652565108,33.86140551203367,31885.63597076854,15.007901229923048,1.4975242741933499,2.499461476811197,1289.6130469294644,1.1593378899390074,4.912990018264462,372.5525308551239,1.0233077070897352,23.201395600849896,73.68419634165261
